LEA_NAME	ST	ADDRESS	WEBSITE_CCD	SY_STATUS	OPERATIONAL_SCHOOLS	LEA_TYPE	LEA_TYPE_TEXT	CHARTER_LEA_TEXT	AGCHRT	SURVYEAR
State Charter Schools- Ivy Preparatory Young Men's Leadersh	GA	"1807 Memorial Dr SE, Atlanta, GA 30317 "	www.ivyprepacademy.org	1	1	7	Independent Charter District	State has charter LEAs but this LEA is not a charter LEA	1	2015
State Charter Schools- Mountain Education Center School	GA	"65 Kinnimer St, Cleveland, GA 30528 "	http://www.mountaineducationcenter.net	1	1	7	Independent Charter District	State has charter LEAs but this LEA is not a charter LEA	1	2015
State Charter Schools- Odyssey School	GA	"14 Saint John Cir, Newnan, GA 30265 "	www.odysseycharterschool.net	1	1	7	Independent Charter District	State has charter LEAs but this LEA is not a charter LEA	1	2015
State Charter Schools- Provost Academy Georgia	GA	"100 Edgewood Ave NE Ste 915, Atlanta, GA 30303 "	http://ga.provostacademy.com/	1	1	7	Independent Charter District	State has charter LEAs but this LEA is not a charter LEA	1	2015
State of Michigan	MI	"111 SOUTH CAPITOL AVE, LANSING, MI 48933 "	www.michigan.gov	1	0	5	State agency providing elementary and/or secondary level instruction	State has charter LEAs but this LEA is not a charter LEA	N	2015
State School Reform/Redesign District	MI	"111 South Capital Avenue, Lansing, MI 48933 "		3	0	1	Regular local school district that is NOT a component of a supervisory union	State has charter LEAs but this LEA is not a charter LEA	N	2015
STATEN ISLAND COMMUNITY CHARTER SCHOOL	NY	"309 ST PAULS AVE, STATEN ISLAND, NY 10304 "	www.si-ccs.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
STATE-SPONSORED CHARTER SCHOOLS	NV	"700 East Fifth Street, CARSON CITY, NV 89701 "		1	25	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
STATESVILLE HOUSING AUTHORITY	NC	"110 West Allison Street, Statesville, NC 28677 "		1	0	8	Other education agencies	State has charter LEAs but this LEA is not a charter LEA	N	2015
STEAM Academy of Akron	OH	"1350 Virginia Ave, Akron, OH 44306 "		1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
STEAM Academy of Dayton	OH	"545 Odlin Ave, Dayton, OH 45405 "		1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
STEAM Academy of Warren	OH	"261 Elm Rd NE, Warren, OH 44483 "		1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
STEAM Academy of Warrensville Heights	OH	"4700 Richmond Rd Ste 3000, Warrensville Heights, OH 44128 "		1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
Steamboat Springs School District No. Re 2	CO	"325 7TH STREET, STEAMBOAT SPRINGS, CO 80487 "	http://www.steamboatschools.net	1	7	1	Regular local school district that is NOT a component of a supervisory union	State has charter LEAs but this LEA is not a charter LEA	2	2015
Steel Academy	OH	"1570 Creighton Ave, Akron, OH 44310 "	www.steelacademy.org	1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
Steel City Academy	IN	"2650 West 35th Avenue, Gary, IN 46408 "	http://www.steelcityacademy.org/	3	1	7	Independent charter district	LEA for federal programs		2016
Stellar Collegiate Charter School Agency	WI	"1115 S 7th St, Milwaukee, WI 53204 "	http://www.stellarcollegiate.org	3	1	7	Independent charter district	LEA for federal programs		2016
STEP ACADEMY CHARTER SCHOOL	MN	"4100 66TH ST, INVER GROVE HEIGHTS, MN 55076 "	http://stepacademymn.com/	1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
STEP CHARTER SCHOOL	TX	"11250 S WILCREST, HOUSTON, TX 77099 "		1	2	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
STEP UP Schools  Inc.	AZ	"44 East 5th Street, Mesa, AZ 85201 "	www.StepUpSchoolsMesa.org	1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL	TX	"2428 RAGUET ST, NACOGDOCHES, TX 75962 "	www.sfasu.edu/charter_school	1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
Stepping Stones Academy	AZ	"35812 N. 7th Street, Phoenix, AZ 85086 "	www.steppingstonesacademy.org	1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
Stepstone Academy	OH	"2121 E 32nd St, Cleveland, OH 44115 "		1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
Sterling Montessori Academy	NC	"202 Treybrooke Drive, Morrisville, NC 27560 "	www.sterlingmontessori.org/	1	1	7	Independent Charter District	An LEA for programs authorized under IDEA but not under ESEA and Perkins	1	2015
Stevens Point Area Public School District	WI	"1900 Polk St, Stevens Point, WI 54481 "	www.pointschools.net	1	18	1	Regular local school district that is NOT a component of a supervisory union	State has charter LEAs but this LEA is not a charter LEA	2	2015
Stewart Creek High School	NC	"2701-F Freedom Dr, Charlotte, NC 28208 "	http://stewartcreekhs.com/	3	1	7	Independent Charter District	An LEA for programs authorized under IDEA but not under ESEA and Perkins	1	2015
Stockton Unified	CA	"701 N. Madison St., Stockton, CA 95202 "	www.stocktonusd.net	1	62	1	Regular local school district that is NOT a component of a supervisory union	State has charter LEAs but this LEA is not a charter LEA	2	2015
Stone Corral Elementary	CA	"15590 Ave. 383, Visalia, CA 93292 "	www.tcoe.org/districts/stonecorral.shtm	1	2	1	Regular local school district that is NOT a component of a supervisory union	State has charter LEAs but this LEA is not a charter LEA	2	2015
Stone Valley Community CS	PA	"13006 Greenwood Road, Huntingdon, PA 16652 "	http://www.stonevalleyccs.org	1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
STONEBRIDGE WORLD SCHOOL	MN	"4530 LYNDALE AVE S, MINNEAPOLIS, MN 55419 "	http://stonebridgeworldschool.org/	1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
Stonebrook Montessori	OH	"975 East Blvd, Cleveland, OH 44108 "		3	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
STOREFRONT ACADEMY CHARTER SCHOOL	NY	"416 WILLIS AVE, BRONX, NY 10454 "		3	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
Storm Lake Comm School District	IA	"419 Lake Ave, Storm Lake, IA 50588 "	www.slcsd.org	1	5	1	Regular local school district that is NOT a component of a supervisory union	State does not have charters or state does not permit charter LEAs	2	2015
Strasburg School District 31J	CO	"56729 EAST COLORADO AVENUE, STRASBURG, CO 80136 "	http://www.strasburg31j.com/education/district/district.php?sectionid=1	1	4	1	Regular local school district that is NOT a component of a supervisory union	State has charter LEAs but this LEA is not a charter LEA	2	2015
StrengthBuilding Partners	AZ	"4560 S. Coach Dr, Tucson, AZ 85714 "	http://www.laspuertas.org	1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
STRIDE ACADEMY CHARTER SCHOOL	MN	"1025 18TH ST N, SAINT CLOUD, MN 56303 "	http://www.strideacademy.org/	1	2	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
Strong Foundations Charter School	NH	"715 Riverwood Dr., Pembroke, NH 3275 "		1	1	7	Independent Charter District	A charter district which is not an LEA for any federal program.	1	2015
Sturgis Charter Public (District)	MA	"427 Main Street, Hyannis, MA 2601 "	www.sturgischarterschool.org	1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
SUCCESS ACADEMY	UT	"351 W UNIVERSITY BLVD, CEDAR CITY, UT 84720 "	http://www.successacademy.org	1	2	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
SUCCESS ACADEMY CHARTER SCHOOL - BENSONHURST	NY	"99 AVE P-4TH FL, BROOKLYN, NY 11204 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL - BRONX 4	NY	"885 BOLTON AVE-3RD FL, BRONX, NY 10473 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL - SPRINGFIELD	NY	"132-55 RIDGEDALE ST, SPRINGFIELD GARDENS, NY 11413 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL - WASHINGTON HEIGHTS	NY	"701 FORT WASHINGTON AVE, NEW YORK, NY 10040 "	www.successacademies.org	5	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-BED STUY 2	NY	"211 THROOP AVE-3RD FL, BROOKLYN, NY 11206 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-BEDFORD STUYVESANT 1	NY	"70 TOMPKINS AVE-2ND FL, BROOKLYN, NY 11206 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-BRONX 1	NY	"339 MORRIS AVE-2ND FL, BRONX, NY 10451 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-BRONX 2	NY	"450 ST PAUL'S PL-5TH FL, BRONX, NY 10456 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-BRONX 3	NY	"1000 TELLER AVE, BRONX, NY 10469 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-COBBLE HILL	NY	"284 BALTIC ST-BSMT, BROOKLYN, NY 11201 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-CROWN HEIGHTS	NY	"330 CROWN ST, BROOKLYN, NY 11225 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-FORT GREENE	NY	"101 PARK AVE-3RD FL, BROOKLYN, NY 11205 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 1	NY	"34 W 118TH ST-2ND FL, NEW YORK, NY 10026 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 2	NY	"144 E 128TH ST-3RD FL, NEW YORK, NY 10035 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 3	NY	"141 E 111TH ST-3RD FL, NEW YORK, NY 10029 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 4	NY	"240 W 113TH ST-3RD FL, NEW YORK, NY 10026 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 5	NY	"301 W 140TH ST-3RD FL, NEW YORK, NY 10030 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-HELL'S KITCHEN	NY	"439 W 49TH ST-2ND FL, NEW YORK, NY 10019 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-NYC 10	NY	"139 MENAHAN ST, BROOKLYN, NY 11221 "		3	1	7	Independent charter district	LEA for federal programs		2016
SUCCESS ACADEMY CHARTER SCHOOL-NYC 13	NY	"120-27 141ST ST, JAMAICA, NY 11436 "		3	1	7	Independent charter district	LEA for federal programs		2016
SUCCESS ACADEMY CHARTER SCHOOL-NYC 4	NY	"10-45 NAMEOKE ST, FAR ROCKAWAY, NY 11691 "		3	1	7	Independent charter district	LEA for federal programs		2016
SUCCESS ACADEMY CHARTER SCHOOL-NYC 8	NY	"15 SNYDER AVE, BROOKLYN, NY 11226 "		3	1	7	Independent charter district	LEA for federal programs		2016
SUCCESS ACADEMY CHARTER SCHOOL-NYC 9	NY	"787 LAFAYETTE AVE, BROOKLYN, NY 11221 "		3	1	7	Independent charter district	LEA for federal programs		2016
SUCCESS ACADEMY CHARTER SCHOOL-PROSPECT HEIGHTS	NY	"801 PARK PL-4TH FL, BROOKLYN, NY 11216 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-UNION SQUARE	NY	"40 IRVING PL-2ND FL, NEW YORK, NY 10003 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-UPPER WEST	NY	"145 W 84TH ST-2ND FL, NEW YORK, NY 10024 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CHARTER SCHOOL-WILLIAMSBURG	NY	"183 S 3RD ST-4TH FL, BROOKLYN, NY 11211 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CS - BERGEN BEACH	NY	"1420 E 68TH ST-3RD FL, BROOKLYN, NY 11234 "	www.successacademies.org	1	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
SUCCESS ACADEMY CS - ROSEDALE	NY	"147-65 249TH ST, ROSEDALE, NY 11422 "	www.successacademies.org	5	1	7	Independent Charter District	An LEA for programs authorized under ESEA and Perkins but not under IDEA	1	2015
Success Academy Primary School	IN	"3408 Ardmore Trail, South Bend, IN 46628 "		3	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
Success Charter School	NC	"1424-2 Rickert St, Statesville, NC 28677 "	successinstitutecharter.com/	1	1	7	Independent Charter District	An LEA for programs authorized under IDEA but not under ESEA and Perkins	1	2015
Success Mile Academy	MI	"27300 Dequindre Rd, Warren, MI 48092 "		1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
Success Preparatory Academy	LA	"2011 Bienville Street, New Orleans, LA 70122 "		3	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
Success School	AZ	"16011 N. Dysart Rd., Surprise, AZ 85374 "		1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
Success Virtual Learning Centers of Michigan	MI	"7188 Avenue B, Vestaburg, MI 48891 "		3	1	7	Independent charter district	LEA for federal programs		2016
Sugar Creek Charter	NC	"4101 N Tryon Street, Charlotte, NC 28206 "	www.thesugarcreek.org/	1	1	7	Independent Charter District	An LEA for programs authorized under IDEA but not under ESEA and Perkins	1	2015
Sugar Valley Rural CS	PA	"236 E Main St, Loganton, PA 17747 "	http://www.svrcs.org	1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
Sullivan SAU Office	NH	"452 Centre Street, Sullivan, NH 3445 "		1	0	3	Supervisory union administrative center (or county superintendent's office serving the same purpose)	State has charter LEAs but this LEA is not a charter LEA	N	2015
Sullivan School District	NH	"452 Centre Street, Sullivan, NH 3445 "		1	0	2	Local school district that is a component of a supervisory union	State has charter LEAs but this LEA is not a charter LEA	N	2015
Sullivant Avenue Community School	OH	"3435 Sullivant Ave, Columbus, OH 43204 "	www.imaginesullivant.com	1	1	7	Independent Charter District	"An LEA for programs authorized under IDEA, ESEA, and Perkins"	1	2015
Summerfield Charter Academy	NC	"5303 Hwy 220 N, Summerfield, NC 27358 "	http://www.nhaschools.com/schools/summerfield/Pages/default.aspx	1	1	7	Independent Charter District	An LEA for programs authorized under IDEA but not under ESEA and Perkins	1	2015
Summerville Union High	CA	"17555 Tuolumne Rd., Tuolumne, CA 95379 "	www.summbears.k12.ca.us	1	9	1	Regular local school district that is NOT a component of a supervisory union	State has charter LEAs but this LEA is not a charter LEA	2	2015
